orden_id,producto_id,cantidad,precio_unit
ORD010107,SKU00334,2,4136
ORD010107,SKU00258,5,108885
ORD010108,SKU00354,4,111628
ORD010109,SKU00214,2,69287
ORD010109,SKU00235,4,69465
ORD010110,SKU00517,3,32675
ORD010111,SKU00309,1,320.71
ORD010111,SKU00164,5,103.49
ORD010111,SKU00345,1,34.52
ORD010111,SKU00410,3,402.35
ORD010112,SKU00290,4,19872
ORD010113,SKU00528,4,223354
ORD010114,SKU00157,5,33.93
ORD010114,SKU00541,3,243.9
ORD010115,SKU00392,1,57267
ORD010115,SKU00136,4,81988
ORD010115,SKU00031,2,64535
ORD010115,SKU00145,4,137538
ORD010115,SKU00113,1,12668
ORD010116,SKU00076,4,32135
ORD010116,SKU00215,2,123352
ORD010117,SKU00366,5,233.24
ORD010117,SKU00495,2,318.49
ORD010117,SKU00543,3,181.34
ORD010117,SKU00029,4,111.73
ORD010117,SKU00123,4,432.84
ORD010118,SKU00127,1,485.57
ORD010119,SKU00279,2,223668
ORD010119,SKU00357,3,50020
ORD010119,SKU00043,2,51267
ORD010120,SKU00181,2,376.7
ORD010120,SKU00034,4,232.89
ORD010120,SKU00036,3,326.13
ORD010121,SKU00544,3,98.06
ORD010122,SKU00116,2,193.84
ORD010122,SKU00497,4,387.34
ORD010122,SKU00161,3,213.95
ORD010122,SKU00508,3,171.31
ORD010122,SKU00389,2,307.76
ORD010123,SKU00132,4,108696
ORD010123,SKU00435,4,168118
ORD010123,SKU00168,3,38637
ORD010123,SKU00507,1,122617
ORD010124,SKU00065,3,189550
ORD010124,SKU00481,1,102232
ORD010124,SKU00335,5,202640
ORD010125,SKU00059,5,212.8
ORD010125,SKU00526,4,46.16
ORD010126,SKU00516,4,119874
ORD010126,SKU00482,3,163290
ORD010127,SKU00372,3,378.98
ORD010128,SKU00269,3,288.49
ORD010128,SKU00194,1,149.87
ORD010128,SKU00344,3,331.69
ORD010128,SKU00143,1,14.26
ORD010128,SKU00335,2,375.26
ORD010129,SKU00249,3,138639
ORD010129,SKU00356,1,238798
ORD010129,SKU00125,2,170564
ORD010129,SKU00012,3,156724
ORD010130,SKU00495,3,171984
ORD010130,SKU00511,3,71749
ORD010130,SKU00162,4,51127
ORD010130,SKU00515,2,209158
ORD010131,SKU00060,1,195.9
ORD010131,SKU00242,5,425.75
ORD010131,SKU00141,3,149.91
ORD010132,SKU00022,2,52.57
ORD010132,SKU00402,4,289.18
ORD010132,SKU00501,3,94.57
ORD010132,SKU00071,1,72.99
ORD010132,SKU00068,5,310.15
ORD010133,SKU00396,4,206917
ORD010134,SKU00287,1,329.08
ORD010134,SKU00482,5,302.39
ORD010134,SKU00517,3,60.51
ORD010134,SKU00183,4,90.91
ORD010135,SKU00022,1,52.57
ORD010136,SKU00135,5,28.79
ORD010136,SKU00245,1,105.17
ORD010136,SKU00521,1,424.47
ORD010136,SKU00181,2,376.7
ORD010137,SKU00442,5,14974
ORD010138,SKU00295,2,192812
ORD010138,SKU00383,5,96238
ORD010138,SKU00229,1,30385
ORD010138,SKU00386,2,190209
ORD010139,SKU00484,2,145540
ORD010139,SKU00231,5,162594
ORD010139,SKU00059,3,114912
ORD010140,SKU00114,4,26.24
ORD010140,SKU00210,4,301.4
ORD010140,SKU00319,1,27.51
ORD010140,SKU00090,5,286.85
ORD010141,SKU00233,2,91.87
ORD010141,SKU00097,2,77.32
ORD010142,SKU00239,5,190.96
ORD010143,SKU00384,3,50333
ORD010143,SKU00069,1,120679
ORD010144,SKU00082,2,461.69
ORD010144,SKU00172,1,102.65
ORD010144,SKU00469,2,436.76
ORD010144,SKU00016,3,403.4
ORD010145,SKU00171,1,118.71
ORD010145,SKU00338,3,6.91
ORD010145,SKU00525,1,267.28
ORD010145,SKU00233,1,91.87
ORD010145,SKU00381,2,291.88
ORD010146,SKU00440,4,213413
ORD010146,SKU00055,4,148311
ORD010147,SKU00527,3,186705
ORD010147,SKU00069,3,120679
ORD010148,SKU00075,2,93.73
ORD010148,SKU00526,2,46.16
ORD010148,SKU00165,5,262.56
ORD010148,SKU00121,4,106.0
ORD010148,SKU00459,2,475.1
ORD010149,SKU00186,1,455.57
ORD010149,SKU00293,1,392.14
ORD010149,SKU00053,4,484.24
ORD010149,SKU00501,4,94.57
ORD010149,SKU00065,2,351.02
ORD010150,SKU00183,2,90.91
ORD010150,SKU00002,2,36.31
ORD010151,SKU00203,5,250128
ORD010151,SKU00522,1,12495
ORD010151,SKU00108,1,90061
ORD010152,SKU00460,3,37859
ORD010152,SKU00352,2,182638
ORD010152,SKU00318,3,7273
ORD010152,SKU00435,3,168118
ORD010153,SKU00323,4,253335
ORD010153,SKU00108,4,90061
ORD010153,SKU00029,5,60334
ORD010153,SKU00147,5,11431
ORD010153,SKU00458,2,248329
ORD010154,SKU00056,1,250.72
ORD010154,SKU00151,3,80.73
ORD010155,SKU00067,2,487.65
ORD010156,SKU00454,1,85.19
ORD010156,SKU00445,4,324.3
ORD010156,SKU00034,1,232.89
ORD010156,SKU00515,2,387.33
ORD010157,SKU00416,4,389.32
ORD010157,SKU00443,5,361.5
ORD010157,SKU00306,4,223.91
ORD010157,SKU00550,3,493.53
ORD010158,SKU00096,1,7290
ORD010159,SKU00209,3,50781
ORD010159,SKU00189,4,75097
ORD010159,SKU00421,5,260604
ORD010159,SKU00106,2,33480
ORD010160,SKU00328,1,176898
ORD010160,SKU00292,3,27923
ORD010160,SKU00403,3,132186
ORD010160,SKU00446,4,246250
ORD010161,SKU00288,4,26.59
ORD010161,SKU00463,3,281.52
ORD010162,SKU00413,5,141426
ORD010162,SKU00233,3,49609
ORD010162,SKU00165,3,141782
ORD010163,SKU00513,5,64265
ORD010163,SKU00416,4,210232
ORD010163,SKU00299,2,30493
ORD010163,SKU00397,2,239684
ORD010163,SKU00345,3,18640
ORD010164,SKU00386,4,190209
ORD010164,SKU00482,2,163290
ORD010164,SKU00314,5,32583
ORD010165,SKU00411,4,60.71
ORD010166,SKU00391,4,73.49
ORD010167,SKU00538,1,225.36
ORD010167,SKU00514,3,321.12
ORD010167,SKU00094,5,146.12
ORD010168,SKU00308,4,141906
ORD010168,SKU00193,2,258670
ORD010168,SKU00401,1,19521
ORD010169,SKU00105,1,68.9
ORD010169,SKU00475,1,466.28
ORD010169,SKU00063,2,21.35
ORD010170,SKU00550,3,493.53
ORD010170,SKU00035,3,349.25
ORD010171,SKU00284,3,175456
ORD010171,SKU00386,2,190209
ORD010171,SKU00360,5,2921
ORD010171,SKU00056,3,135388
ORD010171,SKU00549,3,160099
ORD010172,SKU00308,4,262.79
ORD010172,SKU00307,4,126.05
ORD010172,SKU00451,4,253.81
ORD010172,SKU00501,1,94.57
ORD010173,SKU00375,4,231589
ORD010173,SKU00469,2,235850
ORD010173,SKU00065,5,189550
ORD010173,SKU00144,4,179998
ORD010174,SKU00050,2,216415
ORD010174,SKU00489,5,190215
ORD010174,SKU00246,5,81399
ORD010174,SKU00324,3,26767
ORD010175,SKU00505,4,263984
ORD010175,SKU00242,4,229905
ORD010175,SKU00270,5,43038
ORD010175,SKU00232,4,134746
ORD010176,SKU00464,3,410.16
ORD010176,SKU00488,4,112.99
ORD010177,SKU00067,5,263331
ORD010177,SKU00425,5,108739
ORD010177,SKU00142,4,111380
ORD010177,SKU00094,2,78904
ORD010178,SKU00027,4,126392
ORD010179,SKU00269,3,288.49
ORD010179,SKU00340,2,138.73
ORD010179,SKU00018,3,406.55
ORD010179,SKU00206,2,81.27
ORD010179,SKU00005,2,286.5
ORD010180,SKU00131,4,98.63
ORD010180,SKU00166,2,313.69
ORD010180,SKU00501,1,94.57
ORD010180,SKU00485,3,8.02
ORD010180,SKU00528,1,413.62
ORD010181,SKU00384,2,50333
ORD010182,SKU00469,3,235850
ORD010183,SKU00018,4,406.55
ORD010183,SKU00254,3,384.15
ORD010183,SKU00549,2,296.48
ORD010183,SKU00497,1,387.34
ORD010184,SKU00478,2,131112
ORD010184,SKU00081,1,166212
ORD010184,SKU00121,2,57240
ORD010184,SKU00334,3,4136
ORD010184,SKU00055,3,148311
ORD010185,SKU00474,2,169.23
ORD010185,SKU00221,3,491.35
ORD010186,SKU00033,1,183114
ORD010187,SKU00056,4,135388
ORD010187,SKU00258,2,108885
ORD010188,SKU00506,1,247.18
ORD010188,SKU00369,1,206.0
ORD010189,SKU00112,4,430.28
ORD010189,SKU00421,4,482.6
ORD010189,SKU00371,1,327.07
ORD010190,SKU00195,4,18333
ORD010191,SKU00530,3,258.93
ORD010192,SKU00085,2,204168
ORD010192,SKU00116,2,104673
ORD010192,SKU00501,3,51067
ORD010192,SKU00406,1,70837
ORD010193,SKU00330,5,17938
ORD010193,SKU00164,4,55884
ORD010193,SKU00127,2,262207
ORD010194,SKU00210,5,301.4
ORD010194,SKU00195,1,33.95
ORD010194,SKU00297,1,270.21
ORD010195,SKU00062,5,132.18
ORD010196,SKU00184,3,109.25
ORD010196,SKU00502,5,89.3
ORD010196,SKU00225,1,432.16
ORD010197,SKU00181,3,203418
ORD010197,SKU00135,3,15546
ORD010197,SKU00133,3,25326
ORD010198,SKU00043,2,94.94
ORD010199,SKU00292,5,27923
ORD010199,SKU00248,3,84153
ORD010199,SKU00168,3,38637
ORD010200,SKU00149,1,154818
ORD010200,SKU00310,5,255495
ORD010200,SKU00258,2,108885
ORD010200,SKU00426,3,150481
ORD010200,SKU00107,2,206296
ORD010201,SKU00005,4,154710
ORD010201,SKU00137,5,53616
ORD010201,SKU00046,3,96784
ORD010201,SKU00214,2,69287
ORD010202,SKU00197,2,179263
ORD010202,SKU00178,1,119653
ORD010202,SKU00467,5,33928
ORD010202,SKU00321,4,215427
ORD010203,SKU00190,1,28.1
ORD010203,SKU00074,2,298.81
ORD010203,SKU00219,1,267.8
ORD010203,SKU00272,4,462.41
ORD010203,SKU00045,4,64.92
ORD010204,SKU00328,4,176898
ORD010204,SKU00204,5,105964
ORD010205,SKU00356,4,238798
ORD010205,SKU00529,2,116872
ORD010206,SKU00036,4,326.13
ORD010206,SKU00335,2,375.26
ORD010207,SKU00138,4,83.0
ORD010207,SKU00223,3,336.46
ORD010207,SKU00089,5,307.93
ORD010207,SKU00070,3,441.95
ORD010207,SKU00120,2,57.78
ORD010208,SKU00376,3,127.44
ORD010208,SKU00408,5,205.79
ORD010208,SKU00265,1,212.09
ORD010209,SKU00173,1,236.88
ORD010209,SKU00450,3,218.84
ORD010209,SKU00087,5,355.97
ORD010210,SKU00511,1,132.87
ORD010211,SKU00350,4,422.7
ORD010211,SKU00020,3,488.32
ORD010212,SKU00502,3,89.3
ORD010212,SKU00307,4,126.05
ORD010212,SKU00518,2,63.95
ORD010213,SKU00041,3,90590
ORD010214,SKU00492,1,255700
ORD010214,SKU00428,5,75022
ORD010214,SKU00113,2,12668
ORD010214,SKU00338,2,3731
ORD010214,SKU00135,1,15546
ORD010215,SKU00196,1,247622
ORD010215,SKU00341,2,149671
ORD010216,SKU00017,3,130242
ORD010216,SKU00350,1,228258
ORD010217,SKU00374,1,4379
ORD010218,SKU00237,1,99117
ORD010218,SKU00131,1,53260
ORD010219,SKU00518,2,63.95
ORD010219,SKU00181,3,376.7
ORD010220,SKU00446,4,246250
ORD010221,SKU00412,5,125.05
ORD010222,SKU00126,2,482.1
ORD010222,SKU00196,3,458.56
ORD010222,SKU00291,2,92.51
ORD010222,SKU00457,5,28.56
ORD010222,SKU00494,1,122.23
ORD010223,SKU00209,1,94.04
ORD010223,SKU00009,3,40.65
ORD010223,SKU00012,1,290.23
ORD010223,SKU00072,4,115.26
ORD010223,SKU00370,5,249.04
ORD010224,SKU00235,1,128.64
ORD010225,SKU00251,3,8262
ORD010225,SKU00019,3,70491
ORD010225,SKU00484,1,145540
ORD010226,SKU00202,1,209.89
ORD010226,SKU00012,5,290.23
ORD010226,SKU00546,3,48.37
ORD010227,SKU00072,1,62240
ORD010227,SKU00256,2,53346
ORD010228,SKU00220,5,65701
ORD010228,SKU00029,2,60334
ORD010228,SKU00113,1,12668
ORD010228,SKU00535,5,223813
ORD010228,SKU00257,4,135502
ORD010229,SKU00254,5,207441
ORD010229,SKU00471,2,208018
ORD010229,SKU00281,4,14126
ORD010229,SKU00289,3,190976
ORD010230,SKU00046,2,179.23
ORD010230,SKU00049,1,496.63
ORD010230,SKU00179,5,75.29
ORD010231,SKU00100,4,196106
ORD010231,SKU00423,2,46542
ORD010231,SKU00091,4,203974
ORD010231,SKU00035,5,188595
ORD010231,SKU00126,5,260334
ORD010232,SKU00509,5,266.9
ORD010233,SKU00173,3,127915
ORD010233,SKU00059,4,114912
ORD010234,SKU00232,1,134746
ORD010234,SKU00136,2,81988
ORD010234,SKU00059,1,114912
ORD010234,SKU00144,5,179998
ORD010234,SKU00513,5,64265
ORD010235,SKU00183,3,90.91
ORD010235,SKU00545,1,435.33
ORD010235,SKU00530,1,258.93
ORD010235,SKU00325,5,80.95
ORD010235,SKU00213,5,473.84
ORD010236,SKU00343,4,249928
ORD010237,SKU00024,2,470.7
ORD010237,SKU00543,4,181.34
ORD010237,SKU00357,1,92.63
ORD010237,SKU00533,2,242.56
ORD010237,SKU00022,2,52.57
ORD010238,SKU00106,4,33480
ORD010238,SKU00286,4,196187
ORD010239,SKU00093,4,141.52
ORD010240,SKU00438,3,492.2
ORD010240,SKU00053,2,484.24
ORD010241,SKU00508,5,171.31
ORD010241,SKU00315,4,358.86
ORD010241,SKU00451,4,253.81
ORD010241,SKU00242,5,425.75
ORD010242,SKU00126,3,482.1
ORD010242,SKU00124,2,99.21
ORD010242,SKU00368,2,355.58
ORD010242,SKU00349,5,429.61
ORD010242,SKU00228,3,301.14
ORD010243,SKU00021,4,21708
ORD010243,SKU00278,1,175311
ORD010244,SKU00456,3,216.72
ORD010244,SKU00524,2,115.01
ORD010245,SKU00124,2,99.21
ORD010245,SKU00095,3,439.15
ORD010246,SKU00226,5,80578
ORD010246,SKU00423,1,46542
ORD010246,SKU00279,3,223668
ORD010247,SKU00085,1,378.09
ORD010247,SKU00098,2,298.69
ORD010247,SKU00477,5,133.02
ORD010248,SKU00229,5,30385
ORD010248,SKU00542,4,29840
ORD010248,SKU00533,5,130982
ORD010248,SKU00436,3,72711
ORD010248,SKU00367,2,143931
ORD010249,SKU00456,3,216.72
ORD010249,SKU00065,5,351.02
ORD010249,SKU00327,4,289.81
ORD010250,SKU00488,3,61014
ORD010250,SKU00267,5,40591
ORD010250,SKU00405,3,84758
ORD010250,SKU00073,2,15940
ORD010250,SKU00284,4,175456
ORD010251,SKU00076,3,59.51
ORD010252,SKU00072,4,62240
ORD010252,SKU00530,2,139822
ORD010252,SKU00544,2,52952
ORD010253,SKU00068,4,167481
ORD010253,SKU00318,4,7273
ORD010254,SKU00086,5,373.94
ORD010254,SKU00408,1,205.79
ORD010254,SKU00103,3,56.29
ORD010254,SKU00427,5,13.95
ORD010254,SKU00523,2,246.72
ORD010255,SKU00239,2,190.96
ORD010255,SKU00020,2,488.32
ORD010255,SKU00355,5,255.3
ORD010255,SKU00132,2,201.29
ORD010256,SKU00227,1,215989
ORD010256,SKU00277,1,126532
ORD010257,SKU00181,1,203418
ORD010257,SKU00337,1,53098
ORD010258,SKU00334,2,4136
ORD010258,SKU00331,2,115565
ORD010258,SKU00065,4,189550
ORD010258,SKU00151,5,43594
ORD010258,SKU00015,4,148948
ORD010259,SKU00334,3,4136
ORD010259,SKU00270,3,43038
ORD010260,SKU00371,5,327.07
ORD010260,SKU00392,3,106.05
ORD010260,SKU00113,3,23.46
ORD010261,SKU00521,5,229213
ORD010261,SKU00409,2,257601
ORD010261,SKU00024,1,254178
ORD010261,SKU00407,1,185954
ORD010261,SKU00519,4,190431
ORD010262,SKU00511,1,132.87
ORD010262,SKU00265,2,212.09
ORD010263,SKU00046,1,179.23
ORD010264,SKU00324,1,26767
ORD010264,SKU00096,5,7290
ORD010264,SKU00347,3,46542
ORD010264,SKU00183,5,49091
ORD010265,SKU00002,4,19607
ORD010265,SKU00071,2,39414
ORD010265,SKU00439,5,6593
ORD010265,SKU00035,4,188595
ORD010266,SKU00081,2,166212
ORD010266,SKU00460,1,37859
ORD010266,SKU00208,2,137899
ORD010266,SKU00319,2,14855
ORD010267,SKU00071,4,39414
ORD010267,SKU00348,4,204854
ORD010267,SKU00037,5,96903
ORD010267,SKU00406,3,70837
ORD010267,SKU00503,4,40105
ORD010268,SKU00380,2,179.41
ORD010268,SKU00395,2,316.0
ORD010268,SKU00286,1,363.31
ORD010268,SKU00292,4,51.71
ORD010269,SKU00265,2,212.09
ORD010269,SKU00411,1,60.71
ORD010269,SKU00035,1,349.25
ORD010269,SKU00383,2,178.22
ORD010270,SKU00056,4,135388
ORD010270,SKU00039,4,56964
ORD010270,SKU00526,2,24926
ORD010270,SKU00532,5,96957
ORD010270,SKU00505,5,263984
ORD010271,SKU00391,4,73.49
ORD010271,SKU00433,5,168.29
ORD010271,SKU00105,4,68.9
ORD010272,SKU00377,2,168739
ORD010272,SKU00217,1,37449
ORD010273,SKU00526,4,46.16
ORD010274,SKU00081,4,166212
ORD010274,SKU00375,1,231589
ORD010274,SKU00139,1,11653
ORD010274,SKU00076,5,32135
ORD010274,SKU00501,2,51067
ORD010275,SKU00288,5,14358
ORD010275,SKU00060,2,105786
ORD010275,SKU00130,5,191365
ORD010275,SKU00250,5,5837
ORD010276,SKU00429,3,98544
ORD010276,SKU00263,3,45473
ORD010276,SKU00498,2,167756
ORD010276,SKU00396,5,206917
ORD010277,SKU00263,1,45473
ORD010277,SKU00405,2,84758
ORD010277,SKU00374,4,4379
ORD010277,SKU00170,2,60312
ORD010277,SKU00193,5,258670
ORD010278,SKU00244,5,187768
ORD010278,SKU00065,5,189550
ORD010278,SKU00415,5,269260
ORD010278,SKU00215,5,123352
ORD010278,SKU00020,1,263692
ORD010279,SKU00354,2,111628
ORD010279,SKU00519,1,190431
ORD010280,SKU00223,1,181688
ORD010280,SKU00364,3,29203
ORD010281,SKU00098,3,298.69
ORD010281,SKU00542,5,55.26
ORD010281,SKU00018,2,406.55
ORD010281,SKU00151,3,80.73
ORD010282,SKU00190,1,15174
ORD010282,SKU00450,5,118173
ORD010283,SKU00253,5,166784
ORD010283,SKU00366,4,125949
ORD010284,SKU00044,5,41385
ORD010284,SKU00435,1,168118
ORD010284,SKU00213,5,255873
ORD010284,SKU00430,2,208569
ORD010284,SKU00323,1,253335
ORD010285,SKU00026,5,453.44
ORD010285,SKU00406,2,131.18
ORD010285,SKU00142,5,206.26
ORD010285,SKU00195,2,33.95
ORD010285,SKU00229,5,56.27
ORD010286,SKU00314,3,32583
ORD010286,SKU00001,3,178275
ORD010286,SKU00431,5,151394
ORD010287,SKU00464,1,221486
ORD010287,SKU00160,5,45997
ORD010288,SKU00296,2,435.52
ORD010288,SKU00227,2,399.98
ORD010288,SKU00442,3,27.73
ORD010289,SKU00272,5,249701
ORD010289,SKU00414,3,57834
ORD010290,SKU00471,5,385.22
ORD010290,SKU00355,3,255.3
ORD010290,SKU00245,4,105.17
ORD010291,SKU00410,2,217269
ORD010291,SKU00441,3,15330
ORD010291,SKU00288,3,14358
ORD010292,SKU00536,3,96.06
ORD010292,SKU00315,3,358.86
ORD010292,SKU00422,2,418.67
ORD010293,SKU00295,3,357.06
ORD010293,SKU00276,2,120.13
ORD010294,SKU00059,1,114912
ORD010294,SKU00346,4,145432
ORD010294,SKU00276,4,64870
ORD010294,SKU00016,3,217836
ORD010294,SKU00144,5,179998
ORD010295,SKU00224,2,124167
ORD010295,SKU00271,1,33982
ORD010295,SKU00348,3,204854
ORD010296,SKU00342,3,252709
ORD010297,SKU00360,5,5.41
ORD010297,SKU00107,5,382.03
ORD010298,SKU00529,4,116872
ORD010298,SKU00332,5,199832
ORD010299,SKU00423,1,46542
ORD010299,SKU00340,1,74914
ORD010299,SKU00548,3,252228
ORD010299,SKU00405,5,84758
ORD010300,SKU00149,1,286.7
ORD010300,SKU00033,1,339.1
ORD010300,SKU00508,4,171.31
ORD010300,SKU00109,1,100.39
ORD010300,SKU00185,1,471.07
ORD010301,SKU00456,5,216.72
ORD010301,SKU00448,1,281.19
ORD010301,SKU00258,5,201.64
ORD010301,SKU00297,4,270.21
ORD010301,SKU00540,5,463.66
ORD010302,SKU00363,4,359.86
ORD010302,SKU00090,4,286.85
ORD010302,SKU00047,4,388.42
ORD010303,SKU00127,1,485.57
ORD010303,SKU00502,4,89.3
ORD010303,SKU00203,4,463.2
ORD010303,SKU00480,4,343.94
ORD010303,SKU00425,3,201.37
ORD010304,SKU00183,1,90.91
ORD010304,SKU00261,2,96.57
ORD010304,SKU00316,4,405.29
ORD010304,SKU00523,1,246.72
ORD010305,SKU00547,2,121030
ORD010306,SKU00038,1,470.65
ORD010306,SKU00222,4,404.63
ORD010307,SKU00303,2,376.29
ORD010307,SKU00220,3,121.67
ORD010307,SKU00543,2,181.34
ORD010307,SKU00326,5,296.12
ORD010307,SKU00154,3,36.88
ORD010308,SKU00539,1,111915
ORD010308,SKU00405,3,84758
ORD010308,SKU00210,3,162756
ORD010308,SKU00274,2,160785
ORD010308,SKU00433,1,90876
ORD010309,SKU00509,2,144126
ORD010309,SKU00452,3,247006
ORD010309,SKU00295,3,192812
ORD010310,SKU00107,1,382.03
ORD010310,SKU00182,5,128.32
ORD010310,SKU00251,4,15.3
ORD010310,SKU00453,1,328.55
ORD010310,SKU00230,1,348.75
ORD010311,SKU00155,4,98.22
ORD010311,SKU00459,5,475.1
ORD010312,SKU00388,5,269.26
ORD010312,SKU00222,3,404.63
ORD010312,SKU00237,2,183.55
ORD010312,SKU00534,5,102.17
ORD010312,SKU00380,2,179.41
ORD010313,SKU00450,4,118173
ORD010314,SKU00201,5,88533
ORD010314,SKU00189,4,75097
ORD010315,SKU00215,2,228.43
ORD010315,SKU00358,1,56.85
ORD010315,SKU00251,2,15.3
ORD010316,SKU00305,5,92.94
ORD010316,SKU00283,1,313.63
ORD010316,SKU00370,1,249.04
ORD010316,SKU00038,4,470.65
ORD010317,SKU00529,5,116872
ORD010317,SKU00005,1,154710
ORD010318,SKU00261,4,96.57
ORD010318,SKU00083,1,330.44
ORD010318,SKU00550,4,493.53
ORD010319,SKU00278,2,175311
ORD010319,SKU00045,3,35056
ORD010320,SKU00229,3,56.27
ORD010321,SKU00260,2,113394
ORD010321,SKU00084,1,82501
ORD010322,SKU00283,3,313.63
ORD010322,SKU00349,3,429.61
ORD010322,SKU00468,4,307.58
ORD010323,SKU00173,5,127915
ORD010324,SKU00166,1,313.69
ORD010324,SKU00199,5,416.69
ORD010324,SKU00337,4,98.33
ORD010324,SKU00244,3,347.72
ORD010325,SKU00212,5,357.74
ORD010325,SKU00284,5,324.92
ORD010325,SKU00385,3,495.38
ORD010325,SKU00290,5,36.8
ORD010325,SKU00289,4,353.66
ORD010326,SKU00060,2,105786
ORD010326,SKU00334,2,4136
ORD010327,SKU00456,1,216.72
ORD010327,SKU00111,4,401.17
ORD010327,SKU00438,2,492.2
ORD010328,SKU00510,3,99802
ORD010329,SKU00092,4,225568
ORD010329,SKU00408,1,111126
ORD010330,SKU00023,3,79.09
ORD010330,SKU00169,2,288.94
ORD010330,SKU00274,5,297.75
ORD010331,SKU00003,1,214066
ORD010331,SKU00146,3,211577
ORD010332,SKU00261,5,96.57
ORD010332,SKU00472,4,469.78
ORD010333,SKU00417,1,136.28
ORD010333,SKU00206,2,81.27
ORD010333,SKU00368,1,355.58
ORD010334,SKU00327,3,289.81
ORD010334,SKU00105,1,68.9
ORD010335,SKU00178,5,119653
ORD010335,SKU00461,2,107854
ORD010335,SKU00315,1,193784
ORD010335,SKU00169,1,156027
ORD010336,SKU00528,1,413.62
ORD010336,SKU00035,2,349.25
ORD010336,SKU00527,1,345.75
ORD010336,SKU00010,3,168.32
ORD010337,SKU00216,5,398.24
ORD010337,SKU00375,2,428.87
ORD010337,SKU00413,3,261.9
ORD010337,SKU00504,2,55.19
ORD010337,SKU00343,1,462.83
ORD010338,SKU00197,4,179263
ORD010338,SKU00479,3,83845
ORD010338,SKU00399,1,40851
ORD010338,SKU00136,5,81988
ORD010339,SKU00210,5,301.4
ORD010339,SKU00503,5,74.27
ORD010339,SKU00519,1,352.65
ORD010339,SKU00084,1,152.78
ORD010339,SKU00485,3,8.02
ORD010340,SKU00453,5,328.55
ORD010340,SKU00281,5,26.16
ORD010340,SKU00418,5,9.89
ORD010340,SKU00133,3,46.9
ORD010340,SKU00288,2,26.59
ORD010341,SKU00258,4,108885
ORD010342,SKU00224,4,229.94
ORD010342,SKU00444,1,55.4
ORD010342,SKU00235,4,128.64
ORD010343,SKU00187,1,408.95
ORD010343,SKU00543,5,181.34
ORD010344,SKU00150,5,193.81
ORD010344,SKU00044,1,76.64
ORD010344,SKU00464,5,410.16
ORD010345,SKU00433,3,168.29
ORD010345,SKU00206,3,81.27
ORD010345,SKU00113,4,23.46
ORD010346,SKU00053,4,261489
ORD010346,SKU00155,2,53038
ORD010346,SKU00487,5,91713
ORD010347,SKU00521,1,229213
ORD010347,SKU00176,5,212079
ORD010348,SKU00017,2,130242
ORD010348,SKU00214,4,69287
ORD010349,SKU00492,1,473.52
ORD010350,SKU00333,1,354.58
ORD010351,SKU00367,3,143931
ORD010351,SKU00469,5,235850
ORD010351,SKU00055,5,148311
ORD010351,SKU00253,5,166784
ORD010352,SKU00327,3,289.81
ORD010352,SKU00034,4,232.89
ORD010353,SKU00456,2,216.72
ORD010353,SKU00396,1,383.18
ORD010353,SKU00306,4,223.91
ORD010353,SKU00199,1,416.69
ORD010353,SKU00066,1,103.59
ORD010354,SKU00228,5,301.14
ORD010354,SKU00095,3,439.15
ORD010354,SKU00054,4,200.84
ORD010355,SKU00436,3,72711
ORD010355,SKU00259,4,45457
ORD010355,SKU00129,4,255133
ORD010356,SKU00152,4,175543
ORD010356,SKU00546,4,26119
ORD010357,SKU00531,3,406.98
ORD010358,SKU00003,1,396.42
ORD010358,SKU00319,2,27.51
ORD010358,SKU00393,4,175.0
ORD010358,SKU00346,2,269.32
ORD010358,SKU00018,4,406.55
ORD010359,SKU00166,2,169392
ORD010359,SKU00262,2,129443
ORD010359,SKU00188,1,65512
ORD010360,SKU00498,1,167756
ORD010360,SKU00147,4,11431
ORD010360,SKU00391,4,39684
ORD010361,SKU00403,4,132186
ORD010361,SKU00314,4,32583
ORD010361,SKU00380,4,96881
ORD010362,SKU00459,2,475.1
ORD010362,SKU00297,3,270.21
ORD010362,SKU00186,1,455.57
ORD010362,SKU00272,1,462.41
ORD010362,SKU00020,3,488.32
ORD010363,SKU00271,1,33982
ORD010363,SKU00383,5,96238
ORD010363,SKU00466,3,103696
ORD010363,SKU00033,5,183114
ORD010363,SKU00307,5,68067
ORD010364,SKU00443,4,361.5
ORD010364,SKU00424,2,480.78
ORD010364,SKU00273,5,113.09
ORD010364,SKU00493,5,465.0
ORD010365,SKU00120,4,31201
ORD010365,SKU00115,5,154175
ORD010365,SKU00532,1,96957
ORD010365,SKU00105,5,37206
ORD010365,SKU00379,3,33917
ORD010366,SKU00435,3,168118
ORD010366,SKU00493,4,251100
ORD010367,SKU00546,5,26119
ORD010367,SKU00515,5,209158
ORD010368,SKU00025,1,203682
ORD010368,SKU00023,2,42708
ORD010369,SKU00168,5,38637
ORD010369,SKU00510,1,99802
ORD010369,SKU00146,1,211577
ORD010369,SKU00177,1,252039
ORD010370,SKU00427,3,13.95
ORD010370,SKU00310,3,473.14
ORD010370,SKU00003,4,396.42
ORD010371,SKU00007,5,187.3
ORD010371,SKU00500,3,279.3
ORD010371,SKU00107,1,382.03
ORD010371,SKU00501,3,94.57
ORD010372,SKU00090,3,286.85
ORD010372,SKU00258,5,201.64
ORD010372,SKU00134,4,467.6
ORD010372,SKU00366,2,233.24
ORD010373,SKU00474,1,169.23
